Episode,Season,Title,Location,Speaker,Context,Text
78,3,All Our Yesterdays,library,Spock,,"The power source we detected is in this building, Captain."
78,3,All Our Yesterdays,library,Kirk,,Any sign of survivors?
78,3,All Our Yesterdays,library,Spock,,No signs of sapient life forms.
78,3,All Our Yesterdays,library,Mccoy,,How can a planet full of people just disappear?
78,3,All Our Yesterdays,library,Kirk,,"If they knew that their sun was dying, it could be anything up to mass suicide."
78,3,All Our Yesterdays,library,Spock,,Reports deny that they had any space flight capability. This appears to be an archive or library of some kind.
78,3,All Our Yesterdays,library,Kirk,,"Then we're certainly in the right place to find out what happened, where the inhabitants are, and if there are any left now."
78,3,All Our Yesterdays,library,Mccoy,,"Well, that's fine. Where do we start?"
78,3,All Our Yesterdays,library,Atoz,,May I help you? I am the librarian. May I be of assistance?
78,3,All Our Yesterdays,library,,"A silver-haired man, called A to Z - perfect for a librarian",
78,3,All Our Yesterdays,library,Kirk,,"Perhaps you can, Mister"
78,3,All Our Yesterdays,library,Atoz,,"Mister Atoz. I confess that I'm a little surprised to see you. I had thought that everyone had long since gone. But the surprise is pleasant one. After all, a library serves no purpose unless someone is using it."
78,3,All Our Yesterdays,library,Kirk,,You say everyone is gone? Where'd they go?
78,3,All Our Yesterdays,library,Atoz,,"It depended on the individual, of course. If you wish to trace a specific person, I'm sorry, but that information is confidential."
78,3,All Our Yesterdays,library,Mccoy,,"No, no particular person, just people in general. Where did they go?"
78,3,All Our Yesterdays,library,Atoz,,"Ah, you find it difficult to choose, is that it? Yes, a wide range of alternatives is a mixed blessing, but perhaps I can help. Would you step this way, please?"
78,3,All Our Yesterdays,library,,"They walk away from Atoz, and another one steps in front of them from between a range of shelves",
78,3,All Our Yesterdays,library,Atoz,,"May I help you? You may select from more than twenty thousand verism tapes, several hundred of which have only recently been added to the collection. I'm sure you'll find something here that pleases you. You, sir, what is your particular field of interest?"
78,3,All Our Yesterdays,library,Kirk,,What about recent history?
78,3,All Our Yesterdays,library,Atoz,,"Really? Oh, that's too bad. We have so little on recent history. There was no demand for it."
78,3,All Our Yesterdays,library,Kirk,,"It doesn't have to be extensive, Just the answers to a few questions."
78,3,All Our Yesterdays,library,Atoz,,Of course. Reference services available at the desk.
78,3,All Our Yesterdays,library,,Where another Mr. Atoz is sitting,
78,3,All Our Yesterdays,library,Atoz,,You're very late. Where have you been?
78,3,All Our Yesterdays,library,Kirk,,"You're a very agile man, Mister Atoz. Just how many of you are there? We came as soon as we knew what was happening."
78,3,All Our Yesterdays,library,Spock,,"Forgive me, sir. It is my fault. I must have miscalculated. Our readings indicated that there was no one here at all."
78,3,All Our Yesterdays,library,Atoz,,Of course I know. Everyone on this planet was warned of the coming nova long ago. They followed instructions and are now safe. And you had better do the same.
78,3,All Our Yesterdays,library,Kirk,,Did you say they were safe?
78,3,All Our Yesterdays,library,Atoz,,Absolutely. Every single one.
78,3,All Our Yesterdays,library,Kirk,,Where did they go?
78,3,All Our Yesterdays,library,Atoz,,"Wherever they wanted to go, of course. It is strictly up to the individual's choice."
78,3,All Our Yesterdays,library,Kirk,,I see. And you personally sent all these people on the planet to safety?
78,3,All Our Yesterdays,library,Atoz,,"Yes, yes, yes. They are all gone, except you three. Of course, I had to delegate the simple tasks to my replicas."
78,3,All Our Yesterdays,library,Kirk,,"You are the real one, Mister Atoz?"
78,3,All Our Yesterdays,library,Kirk,,Of course. I am the real Mister Atoz.
78,3,All Our Yesterdays,library,Mccoy,,"As a matter of fact, he's quite real, Jim."
78,3,All Our Yesterdays,library,Kirk,,Let us take you with us to a place of safety.
78,3,All Our Yesterdays,library,Atoz,,"No, thank you. I plan to join my wife and family when the time comes. Now, don't be concerned about me. Think of yourselves. I warn you most urgently. Make your escape before it's too late. The library is at your complete service. I will gladly supply you with all reference material to help you. History of the planet is available in every detail. Just choose what interests you the most. The millennium, the century, the date, the moment. The library is your key. (puts a disc in a reader) Oh! It's in the wrong file. Make your own selection, but remember, you're very late."
78,3,All Our Yesterdays,library,Kirk,,We'll choose it as quick as we can. How long till nova?
78,3,All Our Yesterdays,library,Spock,,"Three hours, thirteen minutes."
78,3,All Our Yesterdays,library,Kirk,,This gentleman is not
78,3,All Our Yesterdays,library,Atoz,,"You, sir. I think you'll find something interesting over here."
78,3,All Our Yesterdays,library,,He leads Kirk to his desk,
78,3,All Our Yesterdays,library,Atoz,,"Now, if these won't do, I can bring you another file."
78,3,All Our Yesterdays,library,,"Atoz goes off to a machine, while Kirk puts a disc on the player and sees a town scene with horse-drawn carriages and a sedan chair. Spock goes over to Mister Atoz, leaving McCoy browsing images of a snow-covered waste",
78,3,All Our Yesterdays,library,Atoz,,"Have you made your selection, sir?"
78,3,All Our Yesterdays,library,Spock,,Exactly what is it that I'm expected to select?
78,3,All Our Yesterdays,library,Atoz,,I'm sure I was clear. The period in which you're interested.
78,3,All Our Yesterdays,library,Spock,,I see. This is a fascinating machine. What is it?
78,3,All Our Yesterdays,library,Atoz,,"Ah, this is the atavachron."
78,3,All Our Yesterdays,library,Spock,,Interesting nomenclature. How does it work? May I
78,3,All Our Yesterdays,library,Atoz,,"Oh, no, sir, no. I must ask you not to touch the controlling mechanism. Return and make your selection. When you have chosen, I will prepare you through the atavachron."
78,3,All Our Yesterdays,library,Spock,,"Thank you, Mister Atoz."
78,3,All Our Yesterdays,library,,Kirk hears a woman scream from behind a doorway) KIRK: Spock. Bones,
78,3,All Our Yesterdays,library,Atoz,,Wait! I haven't prepared you.
78,3,All Our Yesterdays,library,,Kirk runs through the doorway and disappears. He appears in a street where people dressed as cavaliers are manhandling a wench,
78,3,All Our Yesterdays,library,Atoz,,You must be prepared!
78,3,All Our Yesterdays,library,,Spock and McCoy go through the doorway,
78,3,All Our Yesterdays,ice age,Mccoy,,What is this place?
78,3,All Our Yesterdays,ice age,Spock,,"Yes, and where is the captain?"
78,3,All Our Yesterdays,17th century,Wench,,You dirty thing. Let go of me!
78,3,All Our Yesterdays,17th century,,She gets spanked with a sword,
78,3,All Our Yesterdays,17th century,Man,,Vile vixen!
78,3,All Our Yesterdays,17th century,,Kirk grabs his weapon,
78,3,All Our Yesterdays,17th century,Man,,"Come when you are bidden, slave! (Kirk pushes him down) You need a lesson in how to use your betters. Who's your master?"
78,3,All Our Yesterdays,17th century,Kirk,,"I'm a free man, sir."
78,3,All Our Yesterdays,17th century,Man 2,,"Then you want better manners, free man. Defend yourself!"
78,3,All Our Yesterdays,17th century,,"So Kirk gets into a proper sword-fight, with foils, and wins. The two cavaliers run off, and the people laugh",
78,3,All Our Yesterdays,ice age,Spock,,Heating this boulder may provide some temporary heat.
78,3,All Our Yesterdays,ice age,Mccoy,,What's wrong?
78,3,All Our Yesterdays,ice age,Spock,,Something's preventing my phaser from operating.
78,3,All Our Yesterdays,17th century,Wench,,"Oh, thank you, man. I thought I'd be limbered sure when that gull caught me cutting his purse."
78,3,All Our Yesterdays,17th century,Kirk,,What's that? Are you all right?
78,3,All Our Yesterdays,17th century,Wench,,"Oh, I took you to be an angler, but you're none of us, are ya? Well, you're a bully fine coe for all of that. What a handsome dish ya served them, the coxcombs."
78,3,All Our Yesterdays,17th century,Kirk,,You better come back with me to the library. You'll be safe there. Doctor McCoy can see to those bruises.
78,3,All Our Yesterdays,17th century,Wench,,"I'm game, love. Lead and I'll follow. Where's library?"
78,3,All Our Yesterdays,17th century,Kirk,,It's right over there.
78,3,All Our Yesterdays,17th century,,But all he sees is a blank brick wall,
78,3,All Our Yesterdays,ice age,Mccoy,,"Where's the captain, Spock? We were right behind him."
78,3,All Our Yesterdays,17th century,Wench,,"What's with you, man? Let's make off before coxcombs come with shoulder clappers."
78,3,All Our Yesterdays,17th century,Kirk,,No. Do you remember when you first saw me? Do you remember whether I came through some kind of door?
78,3,All Our Yesterdays,17th century,Wench,,"Oh, I think the rum gull must've kicked you in the head. Come on, love. I know a leech who'll ask no questions."
78,3,All Our Yesterdays,17th century,Kirk,,No. No. It must be here someplace.
78,3,All Our Yesterdays,17th century,Mccoy,,Jim!
78,3,All Our Yesterdays,ice age,Mccoy,,"Jim, can you hear us?"
78,3,All Our Yesterdays,17th century,Kirk,,Bones? Spock?
78,3,All Our Yesterdays,ice age,Spock,,"Captain, we hear you, but we cannot see you."
78,3,All Our Yesterdays,17th century,Spock,,Are you all right?
78,3,All Our Yesterdays,17th century,Kirk,,We must've missed each other somehow.
78,3,All Our Yesterdays,17th century,Spock,,Agreed.
78,3,All Our Yesterdays,ice age,Spock,,Apparently they've all escaped the destruction of their world by retreating into its past.
78,3,All Our Yesterdays,17th century,Wench,,Mercy on us. It's spirits.
78,3,All Our Yesterdays,17th century,Kirk,,"No, no. No, no, no. These are friends of mine, and they're"
78,3,All Our Yesterdays,ice age,Kirk,,"Spock, are you in the library?"
78,3,All Our Yesterdays,ice age,Spock,,Indeed not. We're in a wilderness of arctic characteristics.
78,3,All Our Yesterdays,ice age,Mccoy,,He means it's cold.
78,3,All Our Yesterdays,17th century,Kirk,,Can you get to the library?
78,3,All Our Yesterdays,ice age,Spock,,"There is no library, Captain, at least not that we can see. We are at the base of an ice cliff."
78,3,All Our Yesterdays,17th century,Kirk,,Explain.
78,3,All Our Yesterdays,ice age,Spock,,"Just before you disappeared, Captain, I discovered a machine which Mister Atoz called the atavachron."
78,3,All Our Yesterdays,17th century,Kirk,,It must have been tied in to the tape viewer somehow.
78,3,All Our Yesterdays,ice age,Spock,,Opening time portals to the past. You cross through into the period which you were viewing.
78,3,All Our Yesterdays,ice age,Mccoy,,I was looking over some material about their Ice Age.
78,3,All Our Yesterdays,ice age,Spock,,"I am here, evidently, because I stepped through at the same instant as Doctor McCoy."
78,3,All Our Yesterdays,17th century,Kirk,,Yes. (a mob approaches) My friends are coming back with reinforcements.
78,3,All Our Yesterdays,17th century,Man,,There's the mort's accomplice. Arrest him.
78,3,All Our Yesterdays,17th century,Law,,"We are the law, and do require that you yield to us."
78,3,All Our Yesterdays,17th century,Kirk,,On what charge?
78,3,All Our Yesterdays,17th century,Law,,Thievery and purse cutting.
78,3,All Our Yesterdays,17th century,Kirk,,That's a mistake. I'm no thief.
78,3,All Our Yesterdays,17th century,Mccoy,,What's happening?
78,3,All Our Yesterdays,17th century,Law,,Lord help us. What's that?
78,3,All Our Yesterdays,17th century,Wench,,It's spirits.
78,3,All Our Yesterdays,17th century,Law,,"Away. Away, spirit, and let honest men approach."
78,3,All Our Yesterdays,17th century,Kirk,,Keep talking!
78,3,All Our Yesterdays,17th century,Spock,,Captain!
78,3,All Our Yesterdays,17th century,Man,,They speak at his bidding. Stop his mouth and they'll quiet.
78,3,All Our Yesterdays,17th century,Spock,,You must be close to the portal.
78,3,All Our Yesterdays,17th century,Narrator,,KIRK Keep talking now!
78,3,All Our Yesterdays,17th century,,But he is overpowered and dragged away,
78,3,All Our Yesterdays,ice age,Mccoy,,"Jim, what's the matter? Jim sounded like he was in trouble."
78,3,All Our Yesterdays,ice age,Spock,,We may be in trouble ourselves. We must find shelter.
78,3,All Our Yesterdays,ice age,,They walk on until McCoy collapses,
78,3,All Our Yesterdays,ice age,Spock,,"In this severe cold, we cannot survive much longer."
78,3,All Our Yesterdays,ice age,Mccoy,,"Leave me here, Spock."
78,3,All Our Yesterdays,ice age,Spock,,We go together or not at all.
78,3,All Our Yesterdays,ice age,Mccoy,,Don't be a fool. My hands and face are frostbitten. I can't feel my feet. Alone you have a chance. Now do what I say. Go try to find Jim.
78,3,All Our Yesterdays,ice age,Spock,,We go together.
78,3,All Our Yesterdays,ice age,Mccoy,,"You stubborn, thickheaded Vulcan!"
78,3,All Our Yesterdays,ice age,,"A figure wearing a full length fur coat with hood approaches, then turns to walk away. Spock helps McCoy to follow",
78,3,All Our Yesterdays,cave,,"It's quite homely, with the stalagmites and skins laid down, the lovely smooth floor and handy bed for Spock to put McCoy down on",
78,3,All Our Yesterdays,cave,Spock,,"He's suffering from the severity of your weather. Unfortunately, he is the doctor, not I. I'll avoid giving him any medication at this time. Perhaps, if he's kept quiet and warm, he may recover naturally. It is agreeably warm here."
78,3,All Our Yesterdays,cave,,Their benefactor has pushed back the hood to reveal that it is a young woman,
78,3,All Our Yesterdays,cave,Zarabeth,,What are you called?
78,3,All Our Yesterdays,cave,Spock,,I'm called Spock.
78,3,All Our Yesterdays,cave,Zarabeth,,Even your name is strange. Forgive me. I've never seen anyone who looks like you. Why are you here? Are you prisoners too?
78,3,All Our Yesterdays,cave,Spock,,Prisoners?
78,3,All Our Yesterdays,cave,Zarabeth,,This is one of the places Zor Kahn sends people when he wants them to disappear. Didn't you come in through the time portal?
78,3,All Our Yesterdays,cave,Spock,,"Yes, we came through the time portal, but not as prisoners. We were sent here by mistake."
78,3,All Our Yesterdays,cave,Zarabeth,,"The atavachron is far away, but I think you come from someplace farther than that."
78,3,All Our Yesterdays,cave,Spock,,That is true. I am not from the world you know at all. My home is a planet millions of light years away.
78,3,All Our Yesterdays,cave,Zarabeth,,"Oh, how wonderful! I've always loved books about such possibilities. But they are only stories. This isn't real. I must be imagining all this. I'm going mad!"
78,3,All Our Yesterdays,cave,Spock,,Listen to me. I am firmly convinced that I do exist. I am substantial. You are not imagining this.
78,3,All Our Yesterdays,cave,Zarabeth,,"Oh, I've been here for so long, alone. When I saw you out there, I couldn't believe it. Is he dying?"
78,3,All Our Yesterdays,17c jail,Law,,Here. There's the mort. And there's the mort's henchman.
78,3,All Our Yesterdays,17c jail,Judge,,Open up. Rouse him.
78,3,All Our Yesterdays,17c jail,,The somberly clothed judge sits on a stool opposite Kirk,
78,3,All Our Yesterdays,17c jail,Judge,,You're the thief who talks to spirits.
78,3,All Our Yesterdays,17c jail,Kirk,,I'm a stranger.
78,3,All Our Yesterdays,17c jail,Judge,,Where are you from?
78,3,All Our Yesterdays,17c jail,Kirk,,An island.
78,3,All Our Yesterdays,17c jail,Judge,,What is this island?
78,3,All Our Yesterdays,17c jail,Kirk,,It's called Earth.
78,3,All Our Yesterdays,17c jail,Judge,,I know no island Earth. No matter. Continue.
78,3,All Our Yesterdays,17c jail,Kirk,,"I never saw that woman before tonight. When she screamed, as far as I could tell, she was being attacked."
78,3,All Our Yesterdays,17c jail,Judge,,Then you deny being her accomplice?
78,3,All Our Yesterdays,17c jail,Kirk,,"Yes, I deny it. I was reading in the library when I heard her scream. My lord, the library? Do you remember where the library is, my lord?"
78,3,All Our Yesterdays,17c jail,Judge,,Perhaps your part in this is innocent. I believe you to be an honest man.
78,3,All Our Yesterdays,17c jail,Wench,,He's a witch!
78,3,All Our Yesterdays,17c jail,Judge,,"Take care, woman. I am convinced of your guilt. Do not compound it with false accusation."
78,3,All Our Yesterdays,17c jail,Wench,,He speaks to unseen spirits. He's a witch! You heard the voices!
78,3,All Our Yesterdays,17c jail,Law,,"It's truth, my lord. I heard the spirit talk to him. He answered and did call it Bones."
78,3,All Our Yesterdays,17c jail,Wench,,You're a witch. He cast a spell. He made me steal against my wish.
78,3,All Our Yesterdays,17c jail,Kirk,,Surely you don't believe
78,3,All Our Yesterdays,17c jail,Judge,,You heard these spirits?
78,3,All Our Yesterdays,17c jail,Law,,"Aye, my lord. I'll witness to it."
78,3,All Our Yesterdays,17c jail,Kirk,,"What he heard, my lord, were only my friends behind the wall in the library. In the library."
78,3,All Our Yesterdays,17c jail,Judge,,I know nothing of this. Send for someone learned in witchcraft and let him examine him. I will have nothing to do with it.
78,3,All Our Yesterdays,17c jail,Kirk,,"My lord, at least arrange for me to meet Mister Atoz."
78,3,All Our Yesterdays,17c jail,Judge,,I know of no Atoz.
78,3,All Our Yesterdays,17c jail,Kirk,,Yes! Yes! Atoz!
78,3,All Our Yesterdays,17c jail,Judge,,"I know nothing of this, nothing of these matters! I will not hear him!"
78,3,All Our Yesterdays,17c jail,Kirk,,Let me speak to you!
78,3,All Our Yesterdays,17c jail,Judge,,I will not hear him.
78,3,All Our Yesterdays,17c jail,,Judge and law man leave,
78,3,All Our Yesterdays,17c jail,Kirk,,At least let me talk to you!
78,3,All Our Yesterdays,17c jail,Wench,,Witch! Witch! Witch! They'll burn ya.
78,3,All Our Yesterdays,cave,Spock,,"McCoy. McCoy, wake up."
78,3,All Our Yesterdays,cave,Mccoy,,Who are you?
78,3,All Our Yesterdays,cave,Zarabeth,,My name is Zarabeth.
78,3,All Our Yesterdays,cave,Mccoy,,"Zarabeth. Spock, are we in the library?"
78,3,All Our Yesterdays,cave,Spock,,"No, we are still in the Ice Age, but safe for the moment."
78,3,All Our Yesterdays,cave,Mccoy,,Jim. What about Jim?
78,3,All Our Yesterdays,cave,Spock,,"Doctor, you're in no condition to get up. You lie down and rest. I shall attempt to find the captain."
78,3,All Our Yesterdays,cave,Mccoy,,"You find him, Spock. Don't you worry about me. You just find him."
78,3,All Our Yesterdays,cave,,Spock and Zarabeth leave him to sleep,
78,3,All Our Yesterdays,cave,Zarabeth,,"Spock, who is this Jim?"
78,3,All Our Yesterdays,cave,,She removes the fur coat to reveal she is wearing little more than a leather bikini with boots,
78,3,All Our Yesterdays,cave,Spock,,He's our commanding officer and our friend.
78,3,All Our Yesterdays,cave,Zarabeth,,I saw only the two of you. I did not know there was another.
78,3,All Our Yesterdays,cave,Spock,,"He did not come with us. He was sent through the time portal to another period in history much later than this one. If I am to find him, there is only one possible avenue. Zarabeth, will you show me where the time portal is?"
78,3,All Our Yesterdays,cave,Zarabeth,,But your friend. He is ill.
78,3,All Our Yesterdays,cave,Spock,,"Yes, that is true. If I leave him, there's a chance he may never regain the ship. He would then be marooned in this time period. But he is no longer in danger of death, so my primary duty to him has been discharged. If I remain here, no one of our party would be able to aid Captain Kirk."
78,3,All Our Yesterdays,cave,Zarabeth,,You make it sound like an equation.
78,3,All Our Yesterdays,cave,Spock,,"It should be an equation. I should be able to resolve this problem logically. Perhaps it has something to do with the atavachron. If only I knew more about how it worked. Zarabeth, you said that you were brought here as a prisoner. May I ask"
78,3,All Our Yesterdays,cave,Zarabeth,,Why? My crime was in choosing my kinsmen unwisely. Two of them were involved in a conspiracy to kill Zor Kahn.
78,3,All Our Yesterdays,cave,Spock,,I remember that name from the history tapes in the library. Zor Kahn the Tyrant.
78,3,All Our Yesterdays,cave,Zarabeth,,It was not enough that he execute my kinsmen. Zor Kahn determined to destroy our entire family. He used the atavachron to send us places no one could ever find us.
78,3,All Our Yesterdays,cave,Spock,,"Zarabeth, I must return to Mister Atoz and the atavachron. We will carry Doctor McCoy, and you must come with us. I will send you and the doctor to the ship, and I shall search for Captain Kirk."
78,3,All Our Yesterdays,cave,Zarabeth,,"I can't go through the portal again. If I do, I will die."
78,3,All Our Yesterdays,cave,Spock,,You cannot go back?
78,3,All Our Yesterdays,cave,Zarabeth,,"None of us can go back. When we come through the portal, we are changed by the atavachron. That is its function. Our basic cell structure is adjusted to the time we enter. You can't go back. If you go through the portal again, you will die by the time you reach the other side."
78,3,All Our Yesterdays,cave,Mccoy,standing,Spock? Where are we?
78,3,All Our Yesterdays,cave,Zarabeth,,"You are safe here, McCoy."
78,3,All Our Yesterdays,cave,Mccoy,,"Yes, I remember you."
78,3,All Our Yesterdays,cave,Spock,,"Come, Doctor, back to bed."
78,3,All Our Yesterdays,cave,Mccoy,,"Why are you still here, Spock? Why aren't you looking for Jim?"
78,3,All Our Yesterdays,cave,Spock,,"It is impossible to look for him, Doctor. We cannot go back."
78,3,All Our Yesterdays,cave,Mccoy,,What do you mean impossible? We've got to get back.
78,3,All Our Yesterdays,cave,Spock,,"Zarabeth explained it to me. When we came through the time portal, it altered our physiological structure. If we attempt to return to the library, we shall die."
78,3,All Our Yesterdays,cave,Mccoy,,Are you trying to tell me that we're trapped here?
78,3,All Our Yesterdays,cave,Spock,,"Yes, Doctor, we are trapped. Just as Jim is trapped wherever he is."
78,3,All Our Yesterdays,cave,Narrator,,"Captain's log, stardate 5943.9. The people of this time believe in witches, and witchcraft is what I've been accused of. Five witnesses heard McCoy's voice speak to me and thought it was an evil spirit. From what I know of witchcraft trials, I don't have much chance unless I can get to the prosecutor."
78,3,All Our Yesterdays,17c jail,Law,,"No supper for you, love. (lets the wench out of her cell) Come on. Up you go."
78,3,All Our Yesterdays,17c jail,Jailor,,Give me your cup.
78,3,All Our Yesterdays,17c jail,,Kirk manages to grab his arm and pull him against the bars,
78,3,All Our Yesterdays,17c jail,Kirk,,Cry out and I'll break it. Don't move.
78,3,All Our Yesterdays,17c jail,,"He takes the keys and unlocks his own cell, lets himself out, knocks out the jailor and drags in inside, shutting the door behind him. The Judge comes down the steps",
78,3,All Our Yesterdays,17c jail,Judge,,Jailor! Jailor!
78,3,All Our Yesterdays,17c jail,Kirk,,I'm being falsely accused. You know that.
78,3,All Our Yesterdays,17c jail,Judge,,You will come with me before the inquisitional tribunal. There the matter of your witchcraft will be decided.
78,3,All Our Yesterdays,17c jail,Kirk,,There are no such things as witches!
78,3,All Our Yesterdays,17c jail,Judge,,"Jailor! That is sacrilege. If they hear you, they will burn you for such beliefs."
78,3,All Our Yesterdays,17c jail,Kirk,,"You're the only one that can hear me, and that's the truth. There are no witches. Why do you deny it?"
78,3,All Our Yesterdays,17c jail,Judge,,Do not let them hear you. There are witches! There are! You yourself may be discovered to be a witch by the inquisitor. No! What are you doing? No!
78,3,All Our Yesterdays,17c jail,,Kirk drags him inside the cell,
78,3,All Our Yesterdays,17c jail,Judge,,Help! Help!
78,3,All Our Yesterdays,17c jail,Kirk,,"I'll denounce you to the inquisitor. You came here from the future just as I did. Therefore, you, too, are a witch."
78,3,All Our Yesterdays,17c jail,Judge,,I beg you. Do not implicate me. They would burn me.
78,3,All Our Yesterdays,17c jail,Kirk,,Then help me.
78,3,All Our Yesterdays,17c jail,Judge,,I will do everything I can to prove you innocent. I will disprove all the charges of witchcraft. But you must never again speak to the comrades you left behind.
78,3,All Our Yesterdays,17c jail,Kirk,,Help me return to the library. I've lost my way. I must get back there.
78,3,All Our Yesterdays,17c jail,Judge,,You cannot get back.
78,3,All Our Yesterdays,17c jail,Kirk,,"I tell you I must! I had two friends with me, who are lost in another time period. I must find them. You'll come back with us."
78,3,All Our Yesterdays,17c jail,Judge,,We can never go back. We must live out our lives here in the past. The atavachron has prepared our cell structure and our brain patterns to make life natural here. To return to the future would mean instant death.
78,3,All Our Yesterdays,17c jail,Kirk,,Prepared? I was not prepared. Your Mister Atoz did not prepare me in any way.
78,3,All Our Yesterdays,17c jail,Judge,,"Then you must get back at once! If you were not transformed, you can only survive for a few hours here in the past. Come. Hurry. Hurry."
78,3,All Our Yesterdays,cave,Mccoy,,"Zarabeth, you are a beautiful cook. Have you ever been told that?"
78,3,All Our Yesterdays,cave,Zarabeth,,Not recently.
78,3,All Our Yesterdays,cave,Mccoy,,"Oh, well, you'll find that Spock is quite delinquent in those matters."
78,3,All Our Yesterdays,cave,Zarabeth,,I hadn't noticed it.
78,3,All Our Yesterdays,cave,Mccoy,,"Oh? Well, now that I'm feeling better, you'll notice a distinct difference in our approach."
78,3,All Our Yesterdays,cave,Spock,,Really?
78,3,All Our Yesterdays,cave,Zarabeth,,"It's something to look forward to. I think you must be well enough, Doctor, to try the few delicacies this climate has to offer."
78,3,All Our Yesterdays,cave,Mccoy,,"No, not yet."
78,3,All Our Yesterdays,cave,Zarabeth,,"At your rate of progress, it will be soon, I can see."
78,3,All Our Yesterdays,cave,Spock,,Doctor McCoy is making excellent progress.
78,3,All Our Yesterdays,cave,Mccoy,,And Mister Spock has been practicing medicine without a license. Don't let him doctor you. I'm the doctor around here.
78,3,All Our Yesterdays,cave,Spock,,And known as the worst patient in the entire crew of the Enterprise.
78,3,All Our Yesterdays,cave,Mccoy,,I wonder where she is.
78,3,All Our Yesterdays,cave,Spock,,Five thousand years in the future.
78,3,All Our Yesterdays,cave,Mccoy,,Thank you.
78,3,All Our Yesterdays,cave,,Zarabeth leaves them,
78,3,All Our Yesterdays,cave,Mccoy,,I wonder where Jim is.
78,3,All Our Yesterdays,cave,Spock,,"Who knows. We can only hope that he is well, wherever he is."
78,3,All Our Yesterdays,cave,Mccoy,,"What do you mean, we can only hope? Haven't you done anything about it?"
78,3,All Our Yesterdays,cave,Spock,,What was there to do?
78,3,All Our Yesterdays,cave,Mccoy,,Locate the portal. It can't be too far.
78,3,All Our Yesterdays,cave,Spock,,"We've been through all that, Doctor. What's the point of rehashing that subject? We can't get back. Wasn't that clear to you?"
78,3,All Our Yesterdays,cave,Mccoy,,"Yes, that was clear to me."
78,3,All Our Yesterdays,cave,Spock,,Then perhaps you were too ill to understand what can't get back means.
78,3,All Our Yesterdays,cave,Mccoy,,"I don't believe it, Spock. It's just not like you to give up trying."
78,3,All Our Yesterdays,cave,Spock,,"Then I'll repeat it for you. Get this through your head. We can't get back. That means we are trapped here in this planet's past just as we are, and we'll stay here for the rest of our lives. Now do you understand?"
78,3,All Our Yesterdays,cave,Mccoy,,"Yes, I understand. I never thought I'd hear it, but I understand. You want to stay here. As a matter of fact, you're highly motivated to stay in this forsaken waste."
78,3,All Our Yesterdays,cave,Spock,,The prospect appeared quite attractive to you a moment ago.
78,3,All Our Yesterdays,cave,Mccoy,,"You listen to me, you pointed-eared Vulcan."
78,3,All Our Yesterdays,cave,Spock,,"I don't like that. I don't think I ever did, and now I'm sure."
78,3,All Our Yesterdays,cave,Mccoy,,"What's happening to you, Spock?"
78,3,All Our Yesterdays,cave,Spock,,Nothing that shouldn't have happened long ago.
78,3,All Our Yesterdays,cave,Mccoy,,Long ago. Of course. Long ago.
78,3,All Our Yesterdays,17th century,,"Back in the street, at the wall Kirk came through",
78,3,All Our Yesterdays,17th century,Judge,,This is where it is. I can't remember the exact spot.
78,3,All Our Yesterdays,17th century,,Kirk feels along the wall until his hand disappears into it,
78,3,All Our Yesterdays,17th century,Judge,,That's it! That is the portal. I cannot wait any longer.
78,3,All Our Yesterdays,17th century,,"The judge hurries away, and Kirk slips through the wall back into the library",
78,3,All Our Yesterdays,library,Kirk,,Spock? McCoy? Kirk to Enterprise. Come in.
78,3,All Our Yesterdays,library,Scott,,"Scott here, Captain."
78,3,All Our Yesterdays,library,Kirk,,How much time before the sun blows up?
78,3,All Our Yesterdays,library,Scott,,Seventeen minutes. You three had better come back right away.
78,3,All Our Yesterdays,library,Kirk,,"We can't, Scotty. Spock and McCoy are missing."
78,3,All Our Yesterdays,library,Scott,,I knew there was trouble. I've got a landing party standing by.
78,3,All Our Yesterdays,library,Kirk,,"No. Under no circumstances send anyone else here without my orders. Prepare to warp out and stand by. Kirk out. Mister Atoz, where are you?"
78,3,All Our Yesterdays,library,Atoz,,May I help you? It's you. You're lucky you found your way back here. Now let me process you through the atava
78,3,All Our Yesterdays,library,Kirk,,"No. Mister Atoz, my friends and I are from another planet. We don't belong in your history. We don't belong on your planet at all."
78,3,All Our Yesterdays,library,Atoz,,Just let me take care of you and get you back where you belong.
78,3,All Our Yesterdays,library,Kirk,,No. I want to find the exact disc that they were viewing.
78,3,All Our Yesterdays,library,Atoz,,"Please, go back!"
78,3,All Our Yesterdays,library,Kirk,,"I'm sorry, Mister Atoz. Mister Atoz!"
78,3,All Our Yesterdays,library,,They tussle,
78,3,All Our Yesterdays,library,Atoz,,I must prepare to escape.
78,3,All Our Yesterdays,library,,"Kirk pushes him into a side room and shuts the door, then turns to face another Atoz",
78,3,All Our Yesterdays,library,Kirk,,"I'll let you out in a minute. Still up to your little game of replicas? Which are you this time, real or not?"
78,3,All Our Yesterdays,library,,He knocks this one out,
78,3,All Our Yesterdays,library,Atoz,,"You are evidently a suicidal maniac. I don't understand what you're trying to do, but if you continue, both of us will die. and I for one, do not wish death."
78,3,All Our Yesterdays,library,Kirk,,"If you help me, we won't die. I promise you that."
78,3,All Our Yesterdays,library,Atoz,,I don't trust you.
78,3,All Our Yesterdays,library,Kirk,,"Which one are you now, the replica or the real one?"
